X,Y,Z
-0.078895,-0.050646,-0.929218
0.0231,-0.041407,-1.002362
0.103269,-0.043474,-1.035087
0.170213,-0.049006,-1.04633
0.345151,-0.057687,-0.965639
0.269354,-0.0419,-1.000714
0.424116,-0.043491,-0.935538
0.507375,-0.047741,-0.895209
0.567224,-0.056971,-0.860641
0.64104,-0.044007,-0.811508
0.700221,-0.064627,-0.731034
0.744072,-0.047938,-0.684721
0.796733,-0.038324,-0.63281
0.850272,-0.04291,-0.560873
0.87783,-0.052487,-0.497133
0.903704,-0.053538,-0.447794
0.953073,-0.052901,-0.410495
0.993187,-0.071158,-0.295883
1.01839,-0.064676,-0.170212
1.045578,-0.05444,-0.088867
1.076712,-0.049915,-0.018849
1.105529,-0.038765,0.024856
1.140711,-0.029056,0.069621
1.146519,-0.031933,0.118174
1.134007,-0.040757,0.217128
1.127159,-0.040703,0.264484
1.132475,-0.040086,0.295015
1.106316,-0.037851,0.381302
1.086386,-0.043014,0.441214
1.046259,-0.031186,0.535432
0.994008,-0.03641,0.618441
0.941017,-0.047199,0.685139
0.902306,-0.045104,0.730754
0.867801,-0.049928,0.764604
0.821363,-0.038144,0.819303
0.817996,-0.040493,0.837623
0.780656,-0.04054,0.858888
0.76589,-0.01817,0.90357
0.745995,-0.03908,0.909146
0.726625,-0.028963,0.943885
0.675612,-0.022993,0.996922
0.633678,-0.01973,1.039964
0.563281,-0.030616,1.072877
0.522139,-0.02728,1.103563
0.501953,-0.038039,1.102758
0.459326,-0.030929,1.123643
0.400148,-0.006664,1.182689
0.308518,-0.006723,1.233332
0.234844,-0.007393,1.276226
0.141418,0.011363,1.304781
-0.020267,0.018619,1.330536
-0.137897,0.029807,1.352278
-0.254545,0.045477,1.327138
-0.382559,0.023447,1.289295
-0.450841,0.020748,1.240837
-0.531583,0.012123,1.193336
-0.627976,0.029497,1.175796
-0.714628,-0.005725,1.087819
-0.79123,-0.005073,0.990134
-0.853623,-0.010311,0.892387
-0.91726,-0.001079,0.760496
-0.999033,0.034696,0.598372
-1.031571,0.029621,0.468783
-1.057402,0.024187,0.348672
-1.057678,-0.006527,0.218441
-1.053518,-0.01264,0.072772
-1.023452,-0.014063,-0.005232
-1.024214,0.014865,-0.105058
-0.940515,0.007856,-0.329234
-0.856021,0.033616,-0.461396
-0.842627,0.012179,-0.439829
-0.874281,-0.006007,-0.299938
-0.923392,-0.024937,-0.254565
-0.868307,-0.044147,-0.320637
-0.465582,-0.003701,-0.757228
-0.327942,-0.015503,-1.077288
-0.263124,-0.055121,-1.022692
-0.173575,-0.043299,-0.959982
-0.114518,-0.033524,-0.990185
-0.023968,-0.070993,-1.065821
0.106927,-0.044626,-1.123174
0.178405,-0.056536,-1.125141
0.228686,-0.059093,-1.08022
0.304177,-0.057299,-1.048616
0.387336,-0.067686,-1.020016
0.483137,-0.050686,-0.991387
0.551423,-0.062228,-0.931355
0.623307,-0.059684,-0.842654
0.672752,-0.047518,-0.770054
0.69856,-0.030693,-0.733772
0.754429,-0.043624,-0.705284
0.787153,-0.037065,-0.611143
0.84624,-0.048893,-0.539957
0.868392,-0.03138,-0.499212
0.918569,-0.035651,-0.411185
0.949183,-0.060802,-0.360506
0.9983,-0.055321,-0.259126
1.042156,-0.069524,-0.146826
1.078948,-0.051297,-0.095331
1.137849,-0.057284,-0.078173
1.186172,-0.038824,-0.052925
1.229321,-0.043047,0.027235
1.199142,0.008445,0.130465
1.194681,-0.036079,0.214329
1.152418,-0.038455,0.266164
1.085781,-0.054209,0.429993
1.143911,-0.042776,0.344203
1.046619,-0.03229,0.533809
0.98027,-0.048101,0.62209
0.935454,-0.037191,0.689394
0.900424,-0.053434,0.689716
0.873386,-0.048876,0.724577
0.8544,-0.031255,0.779937
0.799464,-0.035358,0.843459
0.778725,-0.042654,0.867368
0.783841,-0.013122,0.891297
0.773443,-0.024871,0.874716
0.749725,-0.017892,0.921512
0.717495,-0.042991,0.948132
0.674229,-0.019205,0.99342
0.573772,-0.022595,1.061756
0.516731,-0.023582,1.108286
0.47447,-0.029438,1.113813
0.439853,-0.023234,1.132459
0.368977,-0.016468,1.173236
0.30802,0.000863,1.230054
0.224132,-0.013938,1.269684
0.143021,0.002255,1.300967
0.060156,0.018094,1.334168
-0.065288,0.015885,1.352558
-0.193635,-0.000196,1.355841
-0.287825,0.003333,1.339149
-0.374941,0.015002,1.304687
-0.442401,0.006729,1.261542
-0.500928,0.021386,1.223274
-0.592193,0.01284,1.176406
-0.681725,0.007259,1.09714
-0.74128,0.007078,1.002629
-0.789336,-0.0027,0.887569
-0.852108,0.023475,0.783526
-0.900386,-0.011218,0.645763
-0.943388,-0.001394,0.505365
-0.972718,-0.012384,0.36584
-0.987987,-0.011318,0.239347
-1.011186,-0.001726,0.134638
-1.002108,0.007991,0.059355
-1.002964,0.005579,-0.02136
-0.964527,0.025889,-0.162549
-0.939891,0.03896,-0.261111
-0.908299,0.020162,-0.319319
-0.870693,0.012801,-0.416307
-0.782997,0.008994,-0.532122
-0.684208,-0.009695,-0.629277
-0.565445,-0.018893,-0.731197
-0.481688,-0.025546,-0.777579
-0.417412,-0.036522,-0.798685
-0.377484,-0.035816,-0.845715
-0.322828,-0.04685,-0.879462
-0.204181,-0.040509,-0.929458
-0.101982,-0.036163,-1.007103
-0.011605,-0.050488,-1.039228
0.082488,-0.053235,-1.055455
0.178222,-0.058157,-1.048464
0.295525,-0.039617,-1.033452
0.402056,-0.051693,-1.013357
0.477698,-0.044271,-0.959147
0.549083,-0.048028,-0.914826
0.616663,-0.035208,-0.873513
0.683579,-0.033672,-0.814948
0.74042,-0.04877,-0.768491
0.798873,-0.047411,-0.688807
0.855693,-0.037417,-0.631065
0.901805,-0.042207,-0.571459
0.936941,-0.050252,-0.525726
0.99099,-0.049821,-0.443002
1.021759,-0.05661,-0.315391
1.0553,-0.056785,-0.208641
1.081955,-0.059556,-0.157771
1.124498,-0.059915,-0.1047
1.153675,-0.057663,-0.010491
1.179727,-0.031953,0.095951
1.191276,-0.015283,0.164115
1.188667,-0.027829,0.210509
1.170172,-0.035418,0.243643
1.156285,-0.042343,0.31119
1.122921,-0.046751,0.402617
1.054746,-0.036895,0.559591
1.003492,-0.031809,0.651808
0.979843,-0.039742,0.655851
0.963773,-0.047937,0.649469
0.938808,-0.036106,0.693619
0.899769,-0.036461,0.755273
0.864285,-0.035695,0.814753
0.838827,-0.031466,0.852798
0.810574,-0.033799,0.867902
0.777371,-0.030106,0.905761
0.742834,-0.028864,0.941349
0.723278,-0.028698,0.977723
0.680081,-0.023315,1.015863
0.654867,-0.029485,1.032842
0.622824,-0.047427,1.034531
0.577927,-0.019777,1.094355
0.528468,-0.023335,1.140999
0.392341,0.007673,1.226107
0.29767,-0.00862,1.24317
0.230838,-0.001742,1.293068
0.150457,0.014341,1.330952
0.036609,0.020771,1.367675
-0.081215,0.009641,1.395471
-0.204813,0.013311,1.397896
-0.290654,0.015059,1.374576
-0.388782,0.012569,1.35256
-0.478041,0.016458,1.312268
-0.567219,0.01314,1.267437
-0.641721,0.018397,1.189744
-0.711882,0.01226,1.107017
-0.783984,0.001748,0.980529
-0.851547,-0.002592,0.842817
-0.895471,0.004672,0.707676
-0.957758,0.014077,0.58348
-0.986725,0.008161,0.405225
-1.003188,0.009041,0.317283
-1.027504,0.000848,0.267769
-1.058285,0.010551,0.148712
-1.013369,-0.002784,-0.0833
-1.000512,0.015295,-0.140567
-1.007851,0.000847,-0.180601
-0.956588,0.016605,-0.253265
-0.8119,0.014755,-0.46307
-0.715109,-0.007833,-0.617234
-0.697915,-0.017175,-0.580952
-0.742843,-0.022557,-0.474075
-0.784317,-0.028762,-0.421848
-0.51205,-0.029004,-0.630233
-0.341039,0.001381,-0.956826
-0.25608,-0.060608,-1.010889
-0.133396,-0.047309,-0.944094
-0.093092,-0.047295,-0.918319
0.007339,-0.05472,-0.945675
0.106872,-0.058956,-1.021888
0.212934,-0.05428,-1.053524
0.256638,-0.056762,-1.020938
0.342789,-0.043025,-0.968226
0.402674,-0.045915,-0.911873
0.458055,-0.051946,-0.888584
0.537009,-0.045519,-0.849947
0.611038,-0.048254,-0.832595
0.689139,-0.056928,-0.775696
0.758949,-0.040938,-0.694771
0.810965,-0.037442,-0.628815
0.850583,-0.038364,-0.574659
0.882009,-0.056668,-0.528737
0.930419,-0.051834,-0.459915
0.967204,-0.052723,-0.351295
0.998922,-0.042209,-0.246459
1.025877,-0.06033,-0.190706
1.062304,-0.05875,-0.13041
1.110588,-0.054006,-0.062605
1.132478,-0.047975,0.00642
1.160965,-0.018496,0.122372
1.154365,-0.021406,0.172877
1.147848,-0.038902,0.204289
1.127236,-0.047026,0.274158
1.086754,-0.039851,0.395515
1.038662,-0.044028,0.495745
0.999064,-0.037839,0.567842
0.956935,-0.036824,0.612608
0.93419,-0.0444,0.626787
0.916308,-0.036506,0.654159
0.868337,-0.038552,0.712113
0.803469,-0.038664,0.807592
0.827173,-0.03089,0.783897
0.805197,-0.03951,0.808884
0.783275,-0.029202,0.834231
0.740619,-0.02316,0.884402
0.690245,-0.032097,0.936542
0.643961,-0.026887,0.978999
0.611004,-0.028469,0.991684
0.603273,-0.019975,1.006924
0.562474,-0.024782,1.033892
0.550476,-0.021026,1.067359
0.506302,-0.02822,1.108769
0.457627,-0.003828,1.172662
0.363292,-0.012331,1.217919
0.282166,-0.011611,1.269243
0.106263,0.008982,1.320128
0.21729,-0.003175,1.297806
0.015067,0.009129,1.349053
-0.090012,0.000886,1.352529
-0.178868,0.01896,1.365252
-0.283706,0.016264,1.363876
-0.373937,0.007436,1.348799
-0.479327,0.031807,1.317444
-0.570627,0.017672,1.264824
-0.726341,0.012113,1.107179
-0.655342,0.009504,1.192084
-0.814605,0.005378,0.96723
-0.919186,0.021791,0.666519
-0.865053,-0.001615,0.812769
-0.965773,0.015552,0.52915
-0.993102,0.013116,0.432855
-1.0376,0.011241,0.372042
-1.056213,0.007314,0.257898
-1.073721,-0.005267,0.131519
-1.044922,-0.001602,0.00481
-1.042222,-0.002786,-0.07584
-1.001651,0.000857,-0.166614
-0.954468,-0.003246,-0.266433
-0.886671,0.010856,-0.381687
-0.812469,0.011918,-0.505107
-0.71752,0.007965,-0.62613
-0.615556,-0.008515,-0.736489
-0.518625,-0.028418,-0.791689
-0.424608,-0.036111,-0.839324
-0.307642,-0.056157,-0.905242
-0.235833,-0.058042,-0.96939
-0.168392,-0.047324,-0.995414
-0.088376,-0.044451,-1.031482
-0.008885,-0.045499,-1.050248
0.067618,-0.052349,-1.065842
0.166457,-0.021917,-1.073045
0.246716,-0.058199,-1.037302
0.334785,-0.044362,-0.998037
0.413401,-0.051648,-0.960443
0.47128,-0.052418,-0.947873
0.552162,-0.054075,-0.92237
0.60527,-0.056565,-0.903375
0.656523,-0.045954,-0.866856
0.719145,-0.055545,-0.808787
0.783318,-0.05012,-0.720413
0.811269,-0.046683,-0.642578
0.837699,-0.044105,-0.563063
0.850159,-0.055189,-0.45891
0.866621,-0.054387,-0.358631
0.888051,-0.047475,-0.282124
0.901135,-0.057999,-0.238635
0.948368,-0.047692,-0.162461
0.973143,-0.04998,-0.077619
1.018284,-0.025868,0.017428
1.051113,-0.028469,0.061024
1.101938,-0.043435,0.045939
1.151368,-0.062952,0.072923
1.175768,-0.062616,0.164778
1.167421,-0.036188,0.294447
1.145118,-0.026389,0.380782
1.121502,-0.025971,0.427817
1.103001,-0.023615,0.455459
1.088195,-0.035474,0.455114
1.036148,-0.048437,0.520098
0.962611,-0.043492,0.655465
0.914092,-0.05436,0.720614
0.88334,-0.055695,0.742617
0.833865,-0.025353,0.837552
0.793349,-0.025945,0.89598
0.77214,-0.03749,0.90053
0.76642,-0.021811,0.924714
0.692047,-0.035184,0.965932
0.65455,-0.021071,1.021219
0.609837,-0.025534,1.065443
0.580826,-0.017025,1.09592
0.513517,-0.001292,1.164166
0.447553,-0.009856,1.202682
0.37174,0.003854,1.258455
0.287985,0.009956,1.304631
0.196278,0.002778,1.320872
0.081908,0.008648,1.345999
-0.009115,0.011458,1.35894
-0.086699,0.007702,1.351542
-0.191498,0.014759,1.358815
-0.283676,0.016823,1.360183
-0.401061,0.011028,1.344907
-0.510157,0.010484,1.321291
-0.598368,0.012758,1.273454
-0.703084,0.007726,1.183681
-0.77546,-0.002786,1.069124
-0.853663,-0.009519,0.915942
-0.882493,-0.004807,0.760316
-0.920192,0.016407,0.626676
-0.952355,0.015708,0.518172
-0.987634,0.024107,0.409079
-1.025402,0.019142,0.30974
-1.031736,0.008442,0.184293
-1.035571,0.011382,0.08832
-1.021176,0.008151,-0.002746
-1.00321,0.000556,-0.121633
-0.949526,0.007356,-0.222106
-0.867216,0.008735,-0.366784
-0.795939,0.001978,-0.514284
-0.744473,-0.008934,-0.549845
-0.692126,-0.016557,-0.571646
-0.599261,-0.01183,-0.642497
-0.510964,-0.026608,-0.722446
-0.396029,-0.044735,-0.800507
-0.322108,-0.043216,-0.855928
-0.250036,-0.043671,-0.890989
-0.150676,-0.039485,-0.942205
-0.055559,-0.035836,-1.004904
0.033101,-0.045541,-1.043362
0.125513,-0.04684,-1.065023
0.234219,-0.04377,-1.055494
0.330828,-0.042174,-1.051171
0.407674,-0.047846,-1.052432
0.483323,-0.05942,-1.028987
0.557709,-0.050693,-1.002565
0.647374,-0.040167,-0.930445
0.699223,-0.035145,-0.8825
0.756289,-0.050965,-0.863025
0.831841,-0.04996,-0.872175
0.933024,-0.049722,-0.84231
1.022866,-0.06096,-0.782126
1.107387,-0.059157,-0.711136
1.179689,-0.058243,-0.630505
1.238415,-0.054216,-0.564576
1.256831,-0.044417,-0.460853
0.77947,-0.065708,0.050788
1.144149,-0.069755,-0.342374
0.472867,0.027435,0.318785
0.202413,-0.134685,0.4976
0.429444,-0.176393,0.290194
0.843989,0.01002,-0.496351
1.314282,-0.006381,-0.114812
1.156497,-0.170263,-0.45642
1.100765,0.058326,0.478193
0.878363,-0.016854,0.48949
1.081393,0.140727,0.292613
1.005303,-0.098797,0.044532
1.002389,-0.020146,0.231995
0.912112,-0.114748,0.349019
0.904647,-0.094192,0.406016
0.934716,-0.053787,0.498065
1.00361,-0.017601,0.454016
0.95237,-0.062583,0.464009
0.844512,-0.029187,0.661671
0.755338,0.021188,0.86867
0.752573,-0.048343,0.833367
0.829393,-0.003433,0.751629
0.857692,-0.047994,0.605378
0.751433,-0.033785,0.704908
0.462054,-0.000071,1.232414
0.487796,0.045659,1.088338
0.534488,-0.082122,1.002489
0.444123,0.073404,1.036971
0.35077,0.018681,1.212997
0.202979,-0.076554,1.322711
0.10413,0.026381,1.443276
-0.015999,0.01559,1.402883
-0.108096,-0.029656,1.278897
-0.193746,0.017282,1.23331
-0.256823,0.010987,1.209567
-0.344731,0.023933,1.202974
-0.443248,0.004514,1.17828
-0.543353,0.021535,1.18258
-0.647007,0.019111,1.159925
-0.767844,0.012284,1.118197
-0.874416,-0.008101,0.94367
-0.931957,0.001643,0.754739
-0.955895,0.006571,0.631297
-1.00052,0.004839,0.536294
-1.042524,0.017419,0.438099
-1.057781,0.025852,0.342909
-1.07179,0.030787,0.220708
-1.057675,0.017948,0.073337
-1.013275,0.016381,-0.074556
-0.984719,0.008145,-0.199002
-0.959585,-0.015772,-0.259992
-0.937275,-0.012915,-0.262827
-0.852521,-0.002648,-0.37344
-0.764601,-0.000253,-0.53372
-0.690719,-0.008598,-0.634957
-0.61151,-0.006747,-0.688711
-0.539658,-0.004691,-0.744824
-0.439218,-0.023899,-0.792382
-0.33069,-0.024126,-0.868435
-0.205372,-0.047045,-0.927754
-0.130522,-0.063435,-0.964777
-0.077557,-0.07329,-0.945573
-0.000314,-0.058112,-0.940096
0.054728,-0.058481,-0.944427
0.117709,-0.040592,-0.922301
0.16874,-0.046883,-0.891616
0.195774,-0.049234,-0.904924
0.283393,-0.047934,-0.919455
0.419352,-0.044537,-0.937948
0.53899,-0.051674,-0.935511
0.642761,-0.063734,-0.893127
0.729107,-0.058552,-0.789279
0.792329,-0.033508,-0.705494
0.807924,-0.047411,-0.633281
0.838695,-0.044213,-0.568918
0.869882,-0.039825,-0.497636
0.900303,-0.032663,-0.436793
0.915671,-0.04726,-0.361489
0.944628,-0.040133,-0.278241
0.977709,-0.047766,-0.229392
1.009077,-0.056738,-0.19421
1.049255,-0.059308,-0.103383
1.086166,-0.046324,-0.012121
1.117286,-0.04558,0.049435
1.151116,-0.020051,0.13221
1.150443,-0.020484,0.20724
1.124355,-0.015235,0.294206
1.059641,-0.032312,0.400657
1.012837,-0.04072,0.476304
0.999571,-0.042252,0.484424
0.9896,-0.055879,0.473486
0.958627,-0.047088,0.536704
0.908619,-0.027451,0.659291
0.866507,-0.046454,0.638297
0.836937,-0.030308,0.684317
0.81033,-0.032243,0.731907
0.761385,-0.035859,0.790152
0.731255,-0.019811,0.836351
0.708549,-0.035874,0.826896
0.694587,-0.02149,0.848141
0.673154,-0.029968,0.86313
0.668398,-0.033682,0.866922
0.639532,-0.02398,0.908374
0.617549,-0.024953,0.945919
0.602009,-0.025359,0.976273
0.573218,-0.027852,1.0031
0.530033,-0.020052,1.047859
0.459606,-0.012901,1.109147
0.386006,-0.000128,1.177717
0.300602,-0.000569,1.212601
0.239326,-0.00484,1.231532
0.176648,-0.0001,1.248333
0.084611,0.006206,1.279875
0.011253,0.01616,1.316616
-0.114561,0.018291,1.344389
-0.212568,0.022762,1.375019
-0.313728,0.020033,1.381595
-0.419413,0.012261,1.353182
-0.510315,0.011871,1.300825
-0.619479,0.008827,1.199429
-0.711201,0.01421,1.059623
-0.750326,0.005762,0.936485
-0.796884,0.01847,0.893452
-0.885086,0.022272,0.793776
-0.952553,-0.015206,0.594323
-0.950437,0.012606,0.462144
-0.976929,0.012473,0.371182
-1.018228,-0.0064,0.25802
-1.007956,0.008952,0.118211
-0.996371,0.003842,-0.014649
-0.970048,0.028081,-0.140459
-0.958238,0.006058,-0.194182
-0.909508,0.007042,-0.247767
-0.833703,-0.004021,-0.388925
-0.755693,0.013465,-0.503644
-0.714764,-0.01418,-0.545847
-0.625698,-0.008961,-0.599861
-0.519125,-0.012986,-0.709365
-0.41108,-0.030042,-0.793214
-0.319699,-0.053199,-0.858007
-0.242135,-0.045677,-0.872573
-0.170128,-0.056828,-0.88775
-0.096789,-0.045674,-0.911347
-0.015516,-0.046801,-0.935163
0.050313,-0.05211,-0.951945
0.126201,-0.058488,-0.94717
0.201023,-0.05487,-0.929869
0.283755,-0.058237,-0.903058
0.368306,-0.03899,-0.885592
0.421363,-0.052761,-0.883226
0.515219,-0.045265,-0.886986
0.600102,-0.062186,-0.843423
0.689253,-0.053451,-0.759682
0.734647,-0.042645,-0.686899
0.777695,-0.043125,-0.594057
0.800755,-0.035665,-0.509458
0.810304,-0.032622,-0.455209
0.818034,-0.042201,-0.393656
0.838376,-0.041334,-0.357828
0.879091,-0.044428,-0.323746
0.922366,-0.055661,-0.268722
0.962391,-0.051691,-0.187103
0.996884,-0.054529,-0.11062
1.03091,-0.035923,-0.035695
1.05953,-0.0335,0.008201
1.062209,-0.017476,0.165524
1.07935,-0.034563,0.058616
1.011816,-0.032713,0.289038
0.979872,-0.043689,0.283684
0.972417,-0.036152,0.334664
0.973453,-0.047033,0.319141
0.937751,-0.030487,0.431692
0.909855,-0.032759,0.492008
0.902309,-0.028237,0.505522
0.886886,-0.031069,0.513255
0.851108,-0.037188,0.561451
0.828333,-0.041042,0.605555
0.802366,-0.050329,0.641779
0.780708,-0.026099,0.688948
0.752814,-0.029864,0.734735
0.765232,-0.040826,0.719503
0.758661,-0.038786,0.732891
0.775342,-0.037556,0.724747
0.777673,-0.045262,0.737007
0.755049,-0.014565,0.833071
0.732195,-0.00681,0.912701
0.722617,-0.031421,0.920658
0.704372,-0.030876,0.942921
0.690092,-0.018871,0.991124
0.610563,-0.029163,1.063712
0.506627,-0.006231,1.17032
0.43394,-0.003197,1.235352
0.34617,-0.00815,1.284023
0.271501,-0.004545,1.325297
0.18681,0.01015,1.384339
0.083632,0.007336,1.436763
-0.032546,0.012181,1.474701
-0.137778,0.017989,1.49993
-0.250779,0.010037,1.480418
-0.354931,-0.00206,1.435691
-0.505737,0.013506,1.363346
-0.625108,0.010252,1.261299
-0.728913,0.005356,1.152252
-0.803548,0.005937,1.034655
-0.868995,0.006726,0.912773
-0.92856,0.006875,0.792796
-0.98013,0.014275,0.654598
-1.036978,-0.004868,0.490352
-1.082712,0.008275,0.361432
-1.103966,-0.000996,0.226847
-1.118626,-0.002585,0.082665
-1.102934,0.000828,-0.048289
-1.09077,0.011206,-0.158502
-1.050624,0.005504,-0.24543
-0.985123,0.014561,-0.361074
-0.910754,0.017245,-0.480744
-0.871261,0.009516,-0.567458
-0.808611,0.009238,-0.58432
-0.718004,-0.008891,-0.661164
-0.601962,-0.015071,-0.777901
-0.487775,-0.03642,-0.8573
-0.369325,-0.051146,-0.941238
-0.234079,-0.047162,-0.991246
-0.085356,-0.046692,-1.032744
-0.01286,-0.060121,-1.071728
0.077514,-0.075983,-1.092917
0.172984,-0.048948,-1.106229
0.26085,-0.054074,-1.124478
0.354598,-0.065133,-1.131268
0.459779,-0.07748,-1.078181
0.561762,-0.0661,-0.988005
0.619325,-0.050277,-0.970468
0.684225,-0.061747,-0.94991
0.795344,-0.080523,-0.906119
0.910036,-0.061726,-0.804712
0.968801,-0.043259,-0.65911
0.992369,-0.025884,-0.548173
0.981162,-0.044577,-0.491738
1.007322,-0.0524,-0.441063
1.048923,-0.047558,-0.383135
1.090596,-0.044894,-0.325204
1.115909,-0.085362,-0.24416
1.149649,-0.065729,-0.11923
1.186685,-0.068648,-0.042832
1.219806,-0.052161,0.08632
1.25028,0.010595,0.317393
1.255022,-0.053937,0.264347
1.257051,-0.02226,0.279734
1.225315,-0.047308,0.383357
1.155134,-0.042985,0.501155
1.104765,-0.049979,0.56917
1.05454,-0.061089,0.608364
1.031598,-0.044844,0.66805
0.965549,-0.063245,0.723451
0.91315,-0.041115,0.817256
0.823958,-0.032415,0.93096
0.795498,-0.026799,0.954078
0.808815,-0.042549,0.900124
0.813213,-0.038511,0.88088
0.807566,-0.0346,0.898686
0.761289,-0.023519,0.983081
0.760801,-0.040593,1.009292
0.746126,-0.05576,0.999806
0.720699,-0.033414,1.045492
0.640751,-0.031833,1.117635
0.551218,-0.013882,1.211321
0.447249,0.011921,1.301709
0.382377,-0.009373,1.318072
0.321972,-0.001815,1.354058
0.238389,0.016274,1.415112
0.113025,0.005285,1.463096
-0.039612,0.029253,1.544372
-0.15546,0.041002,1.612105
-0.278579,0.019366,1.624256
-0.403114,0.019339,1.60774
-0.530833,0.018491,1.545189
-0.663086,0.011037,1.461554
-0.797885,0.00045,1.29287
-0.883286,0.002718,1.196108
-0.957239,-0.001164,1.036571
-1.015927,-0.009954,0.726428
-1.001361,0.019514,0.43859
-1.092332,0.032151,0.25923
-1.037229,0.047582,0.319656
-1.051352,-0.018678,-0.100416
-1.10379,0.00779,0.135983
-0.988601,-0.042559,-0.30841
-0.978606,-0.011232,-0.423051
-0.958694,-0.034571,-0.541511
-0.901474,-0.011081,-0.639222
-0.847373,0.004768,-0.729088
-0.756323,0.007049,-0.859614
-0.698302,-0.016676,-0.880116
-0.620533,-0.04999,-0.878614
-0.452977,-0.023664,-0.978766
-0.347073,-0.035177,-1.060737
-0.28559,-0.054562,-1.080007
-0.220143,-0.051958,-1.081233
-0.109769,-0.047881,-1.096968
-0.017258,-0.0511,-1.110217
0.098652,-0.056812,-1.130767
0.190171,-0.054945,-1.150997
0.294284,-0.051784,-1.160701
0.41056,-0.06365,-1.168227
0.545696,-0.067982,-1.132603
0.645931,-0.060436,-1.084206
0.727403,-0.053313,-1.025631
0.789828,-0.078921,-0.954882
0.875508,-0.067629,-0.854139
0.944596,-0.048266,-0.773248
0.993853,-0.0463,-0.685397
1.019204,-0.0457,-0.619565
1.058312,-0.041398,-0.561345
1.081947,-0.053598,-0.517455
1.126045,-0.065748,-0.463515
1.19833,-0.063535,-0.226996
1.167675,-0.076022,-0.355576
1.223788,-0.070269,-0.153993
1.270647,-0.06522,0.080843
1.251045,-0.065194,-0.052484
1.27192,-0.031692,0.215146
1.282346,-0.000123,0.268523
1.266896,-0.006625,0.291623
1.211023,-0.035399,0.367734
1.139015,-0.049471,0.471494
1.177892,-0.056131,0.422719
1.091903,-0.043026,0.557697
1.053174,-0.05376,0.608475
1.030558,-0.060811,0.62053
0.946116,-0.040053,0.758623
0.838795,-0.025217,0.898646
0.827322,-0.06276,0.864689
0.825564,-0.0414,0.831912
0.789293,-0.023548,0.863446
0.782599,-0.031671,0.88893
0.754153,-0.035009,0.921125
0.72012,-0.019665,0.967038
0.711538,-0.039044,0.963251
0.67401,-0.028678,0.994688
0.629532,-0.018238,1.05605
0.590991,-0.035972,1.089329
0.498195,-0.012428,1.172984
0.420813,-0.011728,1.219913
0.347078,-0.013775,1.255065
0.279471,0.000174,1.290255
0.197663,-0.004419,1.311623
0.09578,0.016122,1.356176
-0.013913,0.021516,1.391386
-0.126596,0.010677,1.403494
-0.246879,0.033863,1.425789
-0.362594,0.030032,1.42521
-0.501263,0.015764,1.387003
-0.630664,0.012929,1.31866
-0.721326,-0.003648,1.21635
-0.767719,-0.000707,1.126998
-0.851338,-0.001628,1.011747
-0.917323,0.003426,0.88287
-0.986383,-0.001764,0.72587
-1.022914,-0.000668,0.600867
-1.081958,0.011439,0.488541
-1.123908,0.007806,0.34889
-1.142699,0.0034,0.193526
-1.14039,0.007302,0.056469
-1.130279,0.024392,-0.086443
-1.089752,0.000807,-0.237609
-1.053842,0.003774,-0.322664
-1.00126,0.010008,-0.387006
-0.937916,-0.005604,-0.468425
-0.847332,0.000163,-0.603278
-0.75429,-0.016701,-0.729196
-0.656202,-0.026017,-0.800376
-0.540151,-0.0324,-0.888702
-0.403219,-0.038053,-0.961204
-0.290213,-0.046585,-1.019392
-0.19066,-0.048613,-1.042295
-0.12055,-0.03981,-1.045221
-0.040164,-0.049677,-1.05528
0.052159,-0.0527,-1.083168
0.168649,-0.053392,-1.101627
0.275235,-0.055666,-1.107286
0.346933,-0.062915,-1.109776
0.442868,-0.057886,-1.078759
0.544595,-0.049197,-1.024983
0.643504,-0.041958,-0.968464
0.71429,-0.050334,-0.909669
0.770105,-0.064737,-0.826142
0.830878,-0.051778,-0.729699
0.877768,-0.044215,-0.641852
0.896253,-0.045524,-0.569957
0.92124,-0.041741,-0.495081
0.952578,-0.049443,-0.430718
0.971924,-0.046966,-0.391293
0.998353,-0.058526,-0.322758
1.031342,-0.049579,-0.241771
1.052188,-0.055475,-0.171429
1.062158,-0.054122,-0.05378
1.069033,-0.04235,0.058437
1.065533,-0.030199,0.142073
1.0689,-0.023618,0.163419
1.064272,-0.031588,0.18243
1.016981,-0.036663,0.290631
0.994008,-0.037684,0.319456
0.961894,-0.026471,0.387054
0.929517,-0.029046,0.437806
0.910533,-0.029137,0.45405
0.869436,-0.041804,0.499135
0.82705,-0.027936,0.575713
0.749658,-0.035121,0.656531
0.767961,-0.033793,0.641223
0.750315,-0.040776,0.639103
0.727256,-0.028083,0.665495
0.714608,-0.026592,0.699927
0.696055,-0.033521,0.721343
0.686535,-0.028789,0.739781
0.679089,-0.026389,0.760395
0.660413,-0.031927,0.785647
0.637142,-0.028508,0.82809
0.594677,-0.028008,0.870717
0.535469,-0.012944,0.942618
0.460625,-0.016782,1.01963
0.494052,-0.008996,0.99244
0.434905,-0.012219,1.039917
0.386414,-0.015862,1.067379
0.318972,-0.000653,1.120916
0.235912,0.006799,1.1742
0.165396,0.010449,1.213592
0.055083,0.017843,1.254417
-0.035343,0.015437,1.254541
-0.126843,0.029853,1.283048
-0.245421,0.028353,1.280886
-0.345354,0.018938,1.267164
