timestamp,user_acc_x,user_acc_y,user_acc_z
1465407316,0.90136,0.014118,-0.50346
1465407316,0.92098,0.001422,-0.410624
1465407316,0.994278,0.010728,-0.296368
1465407316,0.948901,0.00311,-0.340392
1465407316,1.017491,-0.000657,-0.241422
1465407316,1.092693,0.00948,-0.116912
1465407316,1.057547,0.016135,-0.156842
1465407316,1.110359,0.026918,-0.018833
1465407316,1.095481,0.039622,0.088791
1465407316,1.083001,0.040762,0.116986
1465407316,1.049378,0.036969,0.173856
1465407316,0.997384,0.023365,0.266743
1465407316,0.965804,0.021551,0.319015
1465407316,0.929759,0.026413,0.378328
1465407316,0.881839,0.013675,0.428383
1465407316,0.890108,0.025339,0.416498
1465407316,0.858142,0.004133,0.43029
1465407316,0.792475,0.017063,0.51395
1465407316,0.729981,0.01073,0.565819
1465407316,0.713544,0.00395,0.565571
1465407316,0.692797,0.000563,0.580855
1465407316,0.704064,0.003104,0.569494
1465407316,0.659545,0.007513,0.621182
1465407316,0.600792,-0.001174,0.675089
1465407316,0.642047,0.004777,0.642294
1465407316,0.535232,0.015881,0.739031
1465407316,0.509876,0.007928,0.742539
1465407316,0.495249,0.013546,0.75686
1465407316,0.469663,0.012732,0.784173
1465407316,0.455632,0.005557,0.793257
1465407316,0.41412,0.014323,0.83925
1465407316,0.382916,0.008017,0.869342
1465407316,0.270532,0.008786,0.939344
1465407316,0.338011,-0.003228,0.889921
1465407316,0.228158,0.000843,0.96335
1465407316,0.114199,0.007421,1.003605
1465407316,0.062017,0.0034,1.013523
1465407316,-0.020643,-0.006364,1.016909
1465407316,-0.097796,0.007285,1.035548
1465407316,-0.174253,-0.007044,1.017619
1465407316,-0.246773,-0.003134,1.032022
1465407316,-0.304749,-0.007106,1.026731
1465407316,-0.46066,-0.028096,1.003092
1465407316,-0.517008,-0.033472,0.951255
1465407316,-0.59725,-0.014077,0.92837
1465407316,-0.668801,-0.043757,0.868458
1465407316,-0.742472,-0.035167,0.812579
1465407316,-0.82584,-0.03351,0.731564
1465407316,-0.864855,-0.052147,0.564434
1465407316,-0.908428,-0.032971,0.476283
1465407316,-0.909724,-0.046304,0.339376
1465407316,-0.931857,-0.036441,0.236939
1465407316,-0.946783,-0.038749,0.174519
1465407316,-0.948826,-0.061601,0.082602
1465407316,-0.931208,-0.060804,-0.040714
1465407316,-0.920205,-0.059039,-0.141172
1465407316,-0.916899,-0.059706,-0.191916
1465407316,-0.906969,-0.065033,-0.258355
1465407316,-0.861027,-0.055886,-0.378871
1465407316,-0.755455,-0.048261,-0.55791
1465407316,-0.80058,-0.055993,-0.480525
1465407316,-0.720814,-0.053353,-0.593856
1465407316,-0.669646,-0.0492,-0.621791
1465407316,-0.579587,-0.057067,-0.707527
1465407316,-0.561082,-0.056482,-0.708577
1465407316,-0.457025,-0.057074,-0.768986
1465407316,-0.354344,-0.071803,-0.83645
1465407316,-0.278542,-0.058587,-0.869835
1465407316,-0.223466,-0.069302,-0.889326
1465407316,-0.133188,-0.0565,-0.943381
1465407316,-0.037286,-0.051752,-1.00079
1465407316,0.167034,-0.049884,-1.033025
1465407316,0.076533,-0.052722,-1.020228
1465407316,0.261726,-0.039348,-1.035257
1465407316,0.397273,-0.035471,-1.010127
1465407316,0.325866,-0.028027,-1.035133
1465407316,0.464599,-0.035407,-0.996016
1465407316,0.531582,-0.027738,-0.963061
1465407316,0.592955,-0.023862,-0.911423
1465407316,0.645451,-0.028191,-0.84496
1465407316,0.72891,-0.002386,-0.836653
1465407316,0.779232,-0.010843,-0.74957
1465407316,0.8418,-0.0013,-0.693339
1465407316,0.922799,0.011511,-0.646312
1465407316,0.975755,0.004998,-0.582334
1465407316,1.019519,0.004818,-0.474512
1465407316,1.081929,0.02085,-0.468025
1465407316,1.106124,0.005711,-0.367327
1465407316,1.127886,0.014845,-0.242094
1465407316,1.143844,0.012242,-0.171571
1465407316,1.147253,0.017764,-0.094636
1465407316,1.146285,0.004916,-0.015158
1465407316,1.148652,0.021934,0.078397
1465407316,1.145907,0.043939,0.144087
1465407316,1.11002,0.035262,0.247494
1465407316,1.052566,0.01645,0.35917
1465407316,1.053767,0.020871,0.397222
1465407316,1.042316,0.022062,0.448834
1465407317,1.037771,0.029484,0.471602
1465407317,0.986724,0.020628,0.517325
1465407317,0.913866,0.012704,0.570802
1465407317,0.852567,0.005548,0.611618
1465407317,0.813175,0.004694,0.642555
1465407317,0.741209,-0.01206,0.700607
1465407317,0.684043,-0.000337,0.754662
1465407317,0.655792,-0.011991,0.745163
1465407317,0.569433,0.007146,0.818991
1465407317,0.547174,0.009399,0.824735
1465407317,0.533975,0.000736,0.807842
1465407317,0.510626,0.022445,0.842715
1465407317,0.487772,-0.010259,0.828574
1465407317,0.434862,0.004431,0.88045
1465407317,0.3654,0.006728,0.918052
1465407317,0.291411,-0.005184,0.930824
1465407317,0.343442,0.003098,0.917142
1465407317,0.249858,0.006501,0.961544
1465407317,0.172528,0.009219,0.988949
1465407317,0.105648,0.005149,0.997935
1465407317,0.053041,0.009198,0.99716
1465407317,-0.057825,0.002113,1.007653
1465407317,-0.112483,-0.011341,0.987257
1465407317,-0.168518,-0.00797,0.974872
1465407317,-0.228616,-0.009661,0.969206
1465407317,-0.317271,-0.017398,0.948464
1465407317,-0.385315,-0.016899,0.919981
1465407317,-0.469266,-0.010265,0.89202
1465407317,-0.590167,-0.034209,0.797023
1465407317,-0.671167,-0.045079,0.730905
1465407317,-0.714958,-0.040003,0.663142
1465407317,-0.773157,-0.048916,0.619971
1465407317,-0.815623,-0.063043,0.445168
1465407317,-0.793397,-0.053293,0.540932
1465407317,-0.857588,-0.053864,0.399929
1465407317,-0.905217,-0.042205,0.242326
1465407317,-0.878107,-0.051534,0.306625
1465407317,-0.905597,-0.042713,0.130998
1465407317,-0.902686,-0.051587,0.025188
1465407317,-0.916952,-0.0346,0.024618
1465407317,-0.914061,-0.036713,-0.049771
1465407317,-0.816344,-0.047965,-0.315355
1465407317,-0.853942,-0.040051,-0.214955
1465407317,-0.821876,-0.008634,-0.261195
1465407317,-0.678422,-0.044887,-0.491722
1465407317,-0.785951,-0.047698,-0.319087
1465407317,-0.598509,-0.040848,-0.551718
1465407317,-0.546679,-0.064282,-0.524262
1465407317,-0.627928,-0.05408,-0.472199
1465407317,-0.400396,-0.046662,-0.673461
1465407317,-0.358207,-0.033748,-0.686392
1465407317,-0.362755,-0.059696,-0.653815
1465407317,-0.266575,-0.055533,-0.741228
1465407317,-0.147448,-0.044703,-0.818359
1465407317,-0.046359,-0.042128,-0.849112
1465407317,0.017693,-0.054082,-0.847016
1465407317,0.098573,-0.048912,-0.880573
1465407317,0.202186,-0.027921,-0.904115
1465407317,0.220915,-0.051415,-0.874146
1465407317,0.301754,-0.031705,-0.870731
1465407317,0.350818,-0.0394,-0.866812
1465407317,0.411622,-0.023066,-0.854145
1465407317,0.447167,-0.043329,-0.833121
1465407317,0.486915,-0.034922,-0.850101
1465407317,0.548591,-0.02236,-0.820193
1465407317,0.60091,-0.012183,-0.776054
1465407317,0.657122,-0.010246,-0.714151
1465407317,0.723719,0.001772,-0.666043
1465407317,0.752521,0.001327,-0.587066
1465407317,0.81123,0.013553,-0.529812
1465407317,0.845261,0.017975,-0.475936
1465407317,0.867707,-0.00106,-0.415863
1465407317,0.911474,0.01402,-0.362668
1465407317,0.940548,0.01927,-0.279311
1465407317,0.948914,0.005653,-0.241609
1465407317,0.953714,0.013426,-0.163791
1465407317,0.9574,0.008036,-0.108592
1465407317,0.968099,0.015228,-0.051591
1465407317,0.952474,0.016665,0.053958
1465407317,0.963597,0.021447,0.095541
1465407317,0.939867,0.042784,0.217893
1465407317,0.912999,0.017447,0.280509
1465407317,0.908644,0.017383,0.275495
1465407317,0.90961,0.024269,0.328253
1465407317,0.885156,0.012091,0.366261
1465407317,0.870282,0.037608,0.414938
1465407317,0.811143,0.019708,0.441421
1465407317,0.773394,0.021588,0.472491
1465407317,0.742321,0.001473,0.468896
1465407317,0.713448,-0.002978,0.496357
1465407317,0.600913,0.006759,0.61624
1465407317,0.593125,-0.003565,0.591669
1465407317,0.562824,-0.019049,0.59041
1465407317,0.442779,-0.002032,0.679679
1465407317,0.480648,0.014843,0.685343
1465407317,0.450591,0.004896,0.657767
1465407317,0.453416,0.010303,0.66334
1465407317,0.450301,0.001667,0.664477
1465407317,0.436746,0.008569,0.678533
1465407318,0.378409,-0.00635,0.717703
1465407317,0.404396,0.015849,0.716495
1465407318,0.355084,0.009045,0.741698
1465407318,0.322623,-0.00145,0.761311
1465407318,0.312088,0.009636,0.768756
1465407318,0.265021,0.003894,0.800549
1465407318,0.244188,0.002498,0.812077
1465407318,0.196407,0.006362,0.841179
1465407318,0.128197,-0.002846,0.862535
1465407318,0.082653,-0.011688,0.874907
1465407318,0.0257,-0.010157,0.894031
1465407318,-0.034925,-0.009104,0.908786
1465407318,-0.100831,-0.008827,0.913757
1465407318,-0.18342,-0.00971,0.928022
1465407318,-0.251256,-0.01018,0.911469
1465407318,-0.368818,-0.016871,0.891859
1465407318,-0.294691,-0.013972,0.901576
1465407318,-0.440557,-0.026817,0.880326
1465407318,-0.505355,-0.026755,0.834923
1465407318,-0.593007,-0.026864,0.787025
1465407318,-0.65593,-0.036195,0.713882
1465407318,-0.718162,-0.029544,0.655588
1465407318,-0.73626,-0.03516,0.58536
1465407318,-0.788101,-0.030117,0.536876
1465407318,-0.794897,-0.041939,0.460349
1465407318,-0.825816,-0.046817,0.391576
1465407318,-0.838882,-0.043119,0.276777
1465407318,-0.851353,-0.037512,0.23434
1465407318,-0.861007,-0.043343,0.149333
1465407318,-0.850402,-0.044183,0.024007
1465407318,-0.843308,-0.055486,-0.061898
1465407318,-0.85288,-0.041704,-0.075389
1465407318,-0.843342,-0.049179,-0.11342
1465407318,-0.798741,-0.045285,-0.229745
1465407318,-0.741014,-0.047864,-0.349056
1465407318,-0.715262,-0.047782,-0.390449
1465407318,-0.643512,-0.0421,-0.435712
1465407318,-0.679319,-0.058848,-0.401715
1465407318,-0.555636,-0.055163,-0.528118
1465407318,-0.504357,-0.043105,-0.584868
1465407318,-0.474403,-0.062658,-0.588338
1465407318,-0.345877,-0.054561,-0.69916
1465407318,-0.415062,-0.054005,-0.644794
1465407318,-0.285592,-0.056122,-0.732257
1465407318,-0.206862,-0.057074,-0.775825
1465407318,-0.14298,-0.048619,-0.829254
1465407318,-0.103839,-0.037006,-0.828271
1465407318,-0.031684,-0.05007,-0.859157
1465407318,0.037354,-0.029025,-0.882091
1465407318,0.088066,-0.038905,-0.883913
1465407318,0.136251,-0.033287,-0.903347
1465407318,0.268643,-0.020381,-0.913977
1465407318,0.201021,-0.025144,-0.905355
1465407318,0.331563,-0.027371,-0.894962
1465407318,0.421551,-0.027463,-0.875053
1465407318,0.489618,-0.026324,-0.860642
1465407318,0.547238,-0.025572,-0.795923
1465407318,0.595752,-0.017798,-0.739181
1465407318,0.640736,-0.005421,-0.702629
1465407318,0.667805,-0.011413,-0.658129
1465407318,0.722615,0.002712,-0.615025
1465407318,0.756381,0.000477,-0.557978
1465407318,0.839656,0.008403,-0.444883
1465407318,0.787473,0.004017,-0.505432
1465407318,0.870933,0.010127,-0.357193
1465407318,0.891921,0.005994,-0.297501
1465407318,0.952076,-0.000177,-0.297778
1465407318,0.970023,-0.005549,-0.217578
1465407318,0.982817,0.007373,-0.089934
1465407318,1.002925,0.017043,-0.03036
1465407318,1.009043,0.035758,0.062295
1465407318,0.967913,0.061603,0.232447
1465407318,0.980528,0.021947,0.184912
1465407318,0.919418,0.030476,0.295135
1465407318,0.963394,-0.00414,0.209488
1465407318,0.883501,0.02236,0.398159
1465407318,0.909065,0.021453,0.330863
1465407318,0.825122,0.010175,0.426906
1465407318,0.842952,0.012524,0.425689
1465407318,0.745631,0.007867,0.490774
1465407318,0.70479,0.005034,0.519589
1465407318,0.662604,-0.009313,0.539992
1465407318,0.56419,0.000092,0.646303
1465407318,0.516231,0.002214,0.676242
1465407318,0.54066,-0.016606,0.607443
1465407318,0.47317,0.00768,0.682757
1465407318,0.505784,0.001234,0.609923
1465407318,0.466676,0.018737,0.669607
1465407318,0.448774,0.006133,0.678253
1465407318,0.405194,0.004956,0.718237
1465407318,0.445522,0.001421,0.67396
1465407318,0.398618,0.000343,0.722619
1465407318,0.341293,-0.003205,0.758282
1465407318,0.295368,0.00356,0.790374
1465407318,0.248463,-0.00625,0.807956
1465407318,0.186984,0.01387,0.844599
1465407318,0.156403,0.000155,0.844481
1465407318,0.137243,-0.004249,0.848146
1465407318,0.048677,-0.003266,0.888613
1465407318,0.083621,0.004591,0.87764
1465407318,-0.02849,0.005761,0.915181
1465407319,-0.091937,0.010003,0.922594
1465407319,-0.173314,-0.001362,0.937373
1465407319,-0.251882,-0.011465,0.939841
1465407319,-0.333133,-0.024856,0.934952
1465407319,-0.408598,-0.012114,0.945262
1465407319,-0.510987,-0.033488,0.904216
1465407319,-0.590931,-0.044067,0.839926
1465407319,-0.654298,-0.045438,0.795968
1465407319,-0.693628,-0.045117,0.711159
1465407319,-0.741841,-0.04207,0.639085
1465407319,-0.788118,-0.04411,0.584758
1465407319,-0.817397,-0.037397,0.485747
1465407319,-0.838333,-0.049024,0.396995
1465407319,-0.903563,-0.030615,0.265832
1465407319,-0.866008,-0.042375,0.326907
1465407319,-0.890123,-0.063804,0.103667
1465407319,-0.901114,-0.045472,0.014851
1465407319,-0.884843,-0.036537,-0.05107
1465407319,-0.881371,-0.036782,-0.100528
1465407319,-0.863979,-0.050532,-0.187704
1465407319,-0.830156,-0.046421,-0.304767
1465407319,-0.801305,-0.030528,-0.318467
1465407319,-0.760161,-0.043968,-0.355423
1465407319,-0.70254,-0.037261,-0.440538
1465407319,-0.60614,-0.049806,-0.546449
1465407319,-0.539627,-0.044102,-0.580563
1465407319,-0.500438,-0.063078,-0.59154
1465407319,-0.392835,-0.063599,-0.686706
1465407319,-0.346137,-0.072387,-0.723715
1465407319,-0.269028,-0.065179,-0.761705
1465407319,-0.200821,-0.055928,-0.813744
1465407319,-0.127721,-0.054646,-0.854129
1465407319,-0.016007,-0.041501,-0.894269
1465407319,0.027352,-0.04974,-0.897382
1465407319,0.11145,-0.047458,-0.926449
1465407319,0.210756,-0.033623,-0.950148
1465407319,0.268284,-0.042989,-0.938531
1465407319,0.425006,-0.032176,-0.918857
1465407319,0.34225,-0.021769,-0.926172
1465407319,0.467789,-0.026601,-0.892119
1465407319,0.535601,-0.033386,-0.85739
1465407319,0.586481,-0.023728,-0.842837
1465407319,0.634291,-0.014367,-0.801739
1465407319,0.690969,-0.015953,-0.743904
1465407319,0.738132,-0.007632,-0.700509
1465407319,0.787022,-0.005266,-0.620472
1465407319,0.828958,0.001877,-0.569564
1465407319,0.85512,0.002744,-0.513774
1465407319,0.890525,0.008742,-0.491226
1465407319,0.912851,-0.005408,-0.400721
1465407319,0.937101,0.001065,-0.333178
1465407319,0.968068,0.009105,-0.28137
1465407319,1.000418,-0.0079,-0.143615
1465407319,0.982745,-0.001712,-0.206837
1465407319,1.02554,0.000624,-0.034602
1465407319,0.996747,0.016556,0.09417
1465407319,1.017873,0.030596,0.140591
1465407319,1.044616,0.041679,0.163086
1465407319,0.978179,0.03134,0.32028
1465407319,1.05575,0.029531,0.231965
1465407319,1.060421,0.020547,0.270855
1465407319,0.973329,0.004782,0.327504
1465407319,0.882158,0.055164,0.563169
1465407319,0.917114,0.006073,0.372451
1465407319,0.70833,0.005417,0.61296
1465407319,0.778901,0.014268,0.563331
1465407319,0.743395,-0.020411,0.534736
1465407319,0.530289,0.025012,0.769336
1465407319,0.628993,-0.009343,0.65417
1465407319,0.577967,-0.018512,0.654962
1465407319,0.499316,0.018872,0.760423
1465407319,0.585246,-0.008016,0.649934
1465407319,0.532444,0.00916,0.70822
1465407319,0.541117,-0.003037,0.69369
1465407319,0.46308,0.024671,0.788331
1465407319,0.479155,0.001804,0.759535
1465407319,0.443685,-0.000392,0.783733
1465407319,0.377726,0.018938,0.856868
1465407319,0.343437,-0.012053,0.839448
1465407319,0.277147,0.003701,0.896066
1465407319,0.230505,-0.005004,0.90934
1465407319,0.212055,-0.015182,0.911862
1465407319,0.160639,-0.004652,0.952782
1465407319,0.142976,-0.014409,0.955124
1465407319,0.024872,-0.009228,1.008599
1465407319,-0.037157,-0.012636,1.001821
1465407319,-0.121704,-0.00334,1.004331
1465407319,-0.205097,0.003257,1.001351
1465407319,-0.242334,-0.011923,0.989644
1465407319,-0.359149,-0.013093,0.998641
1465407319,-0.417583,-0.034651,0.955585
1465407319,-0.525185,-0.041731,0.914545
1465407319,-0.619943,-0.033697,0.865952
1465407319,-0.698421,-0.044373,0.813983
1465407319,-0.746366,-0.041906,0.767241
1465407319,-0.80767,-0.056876,0.704071
1465407319,-0.855821,-0.037578,0.65349
1465407319,-0.926136,-0.064875,0.55028
1465407319,-0.952629,-0.051102,0.436007
1465407319,-0.984066,-0.029972,0.354751
1465407320,-0.989802,-0.027646,0.236631
1465407320,-0.999308,-0.042034,0.09474
1465407320,-0.978982,-0.038179,-0.00229
1465407320,-0.964067,-0.050953,-0.05367
1465407320,-0.953511,-0.053774,-0.149683
1465407320,-0.919626,-0.076448,-0.273906
1465407320,-0.918038,-0.049875,-0.289179
1465407320,-0.887712,-0.058732,-0.343859
1465407320,-0.805701,-0.052306,-0.462919
1465407320,-0.706201,-0.061166,-0.579993
1465407320,-0.688121,-0.050017,-0.589282
,,,
1465407320,-0.644841,-0.058878,-0.603937
1465407320,-0.500418,-0.052943,-0.746632
1465407320,-0.423232,-0.056527,-0.803754
1465407320,-0.372786,-0.055238,-0.8014
1465407320,-0.232648,-0.061795,-0.891901
1465407320,-0.148315,-0.056337,-0.915054
1465407320,-0.104124,-0.054429,-0.915442
1465407320,-0.020249,-0.045573,-0.931951
1465407320,0.049189,-0.04354,-0.970563
1465407320,0.11385,-0.036494,-0.971533
1465407320,0.237783,-0.039971,-0.994277
1465407320,0.303217,-0.03167,-0.998859
1465407320,0.384242,-0.034885,-0.997288
1465407320,0.47653,-0.021985,-0.998912
1465407320,0.554805,-0.024103,-0.929701
1465407320,0.640856,-0.006682,-0.84525
1465407320,0.694629,-0.017019,-0.780696
1465407320,0.75445,-0.000197,-0.737647
1465407320,0.780582,-0.017562,-0.669378
1465407320,0.842258,0.011348,-0.609982
1465407320,0.872661,-0.000993,-0.574569
1465407320,0.91904,-0.001539,-0.507212
1465407320,0.952102,0.004846,-0.433435
1465407320,0.987547,0.014081,-0.351627
1465407320,1.014826,0.015751,-0.310695
1465407320,1.028591,0.006084,-0.244986
1465407320,1.043584,-0.003124,-0.158858
1465407320,1.05599,0.010841,0.063924
1465407320,1.059084,0.009897,-0.045729
1465407320,1.043082,0.02117,0.147119
1465407320,1.046513,0.030742,0.208428
1465407320,1.031335,0.029939,0.294047
1465407320,1.011868,0.031421,0.346805
1465407320,0.974735,0.029013,0.406431
1465407320,0.925024,0.037588,0.476225
1465407320,0.884076,0.022892,0.485787
1465407320,0.869119,0.016441,0.4778
1465407320,0.756415,0.007464,0.591742
1465407320,0.756942,0.003309,0.578837
1465407320,0.577005,0.011489,0.731661
1465407320,0.681771,-0.011181,0.627128
1465407320,0.578652,-0.012786,0.68615
1465407320,0.590805,-0.011412,0.653758
1465407320,0.513691,0.014948,0.742485
1465407320,0.505233,0.008663,0.733229
1465407320,0.499442,-0.005327,0.721732
1465407320,0.453466,0.02161,0.781337
1465407320,0.457494,0.002408,0.766673
1465407320,0.431271,-0.004836,0.785755
1465407320,0.374699,0.013043,0.839829
1465407320,0.34218,-0.012294,0.834474
1465407320,0.266647,-0.006025,0.885809
1465407320,0.235721,0.012241,0.90739
1465407320,0.211946,-0.017392,0.893513
1465407320,0.170662,-0.001382,0.930556
1465407320,0.10934,-0.003496,0.963478
1465407320,0.080568,-0.006806,0.968286
1465407320,0.008032,-0.008481,0.994154
1465407320,-0.069522,-0.002641,1.008222
1465407320,-0.156985,-0.019338,0.998188
1465407320,-0.22044,-0.006648,1.003178
1465407320,-0.303801,0.00032,1.00657
1465407320,-0.384751,-0.025781,0.962814
1465407320,-0.501781,-0.020226,0.942171
1465407320,-0.58225,-0.02569,0.897419
1465407320,-0.65464,-0.029598,0.836674
1465407320,-0.721785,-0.034372,0.776482
1465407320,-0.787052,-0.025157,0.736385
1465407320,-0.826865,-0.050698,0.636583
1465407320,-0.891226,-0.044618,0.571811
1465407320,-0.93592,-0.032818,0.525114
1465407320,-0.953173,-0.054852,0.397848
1465407320,-0.983259,-0.058817,0.290282
1465407320,-0.979486,-0.073357,0.056
1465407320,-1.008867,-0.05272,0.197117
1465407320,-0.97899,-0.052452,-0.041383
1465407320,-0.95735,-0.071794,-0.147315
1465407320,-0.938514,-0.058021,-0.204062
1465407320,-0.93981,-0.053881,-0.231146
1465407320,-0.916322,-0.068836,-0.321206
1465407320,-0.857736,-0.05236,-0.428556
1465407320,-0.856849,-0.061077,-0.413946
1465407320,-0.804543,-0.062531,-0.452192
1465407320,-0.625862,-0.043462,-0.669729
1465407320,-0.580638,-0.050489,-0.703205
1465407320,-0.604395,-0.059252,-0.603849
1465407320,-0.397765,-0.052403,-0.801151
1465407320,-0.285677,-0.040923,-0.874578
1465407320,-0.304708,-0.059585,-0.804532
1465407321,-0.159261,-0.05073,-0.879335
1465407321,-0.062565,-0.040302,-0.924343
1465407321,0.065033,-0.051974,-0.976465
1465407321,-0.013729,-0.053999,-0.931876
1465407321,0.172349,-0.041118,-0.985912
1465407321,0.27979,-0.040069,-0.996853
1465407321,0.356833,-0.041721,-0.976285
1465407321,0.420457,-0.037427,-0.958561
1465407321,0.442698,-0.043266,-0.939741
1465407321,0.516559,-0.035155,-0.922041
1465407321,0.611765,-0.031817,-0.874725
1465407321,0.729763,-0.030606,-0.7227
1465407321,0.699197,-0.015149,-0.797056
1465407321,0.782071,-0.005069,-0.663306
1465407321,0.832911,-0.007039,-0.606685
1465407321,0.84963,-0.010847,-0.532323
1465407321,0.908703,0.0131,-0.48052
1465407321,0.939397,0.006061,-0.416709
1465407321,0.985551,0.003411,-0.361838
1465407321,1.037225,0.002983,-0.292905
1465407321,1.106713,0.006565,-0.076744
1465407321,1.069364,0.000959,-0.190106
1465407321,1.118321,0.010458,0.017246
1465407321,1.117603,0.015172,0.115581
1465407321,1.11565,0.020218,0.189723
1465407321,1.114484,0.055944,0.264202
1465407321,1.060816,0.039669,0.356254
1465407321,1.084494,0.064695,0.328125
1465407321,0.972608,0.028904,0.468762
1465407321,0.937559,0.025527,0.489517
1465407321,0.948147,0.027129,0.479434
1465407321,0.853687,0.006579,0.58542
1465407321,0.768388,0.00612,0.664167
1465407321,0.699662,0.00321,0.699139
1465407321,0.723494,-0.013816,0.630835
1465407321,0.643035,-0.011453,0.705161
1465407321,0.533869,-0.002806,0.79408
1465407321,0.524068,-0.012832,0.765202
1465407321,0.523006,-0.017174,0.744613
1465407321,0.452749,0.012972,0.817187
1465407321,0.445952,0.006407,0.803906
1465407321,0.405209,0.01643,0.839726
1465407321,0.448506,0.001895,0.789012
1465407321,0.417334,-0.006005,0.811881
1465407321,0.311464,0.00319,0.874315
1465407321,0.341127,0.003591,0.86843
1465407321,0.265859,-0.013555,0.870051
1465407321,0.212228,0.007473,0.90678
1465407321,0.216771,-0.009797,0.879592
1465407321,0.176421,-0.005177,0.906703
1465407321,0.134716,-0.005363,0.927806
1465407321,0.081157,-0.010162,0.942989
1465407321,0.008574,0.007757,0.982396
1465407321,-0.035335,-0.012082,0.967671
1465407321,-0.091217,-0.003851,0.977676
1465407321,-0.158735,-0.000609,1.002639
1465407321,-0.356061,-0.011462,0.959497
1465407321,-0.246538,-0.012929,0.977501
1465407321,-0.426237,-0.006271,0.899967
1465407321,-0.499653,0.002508,0.865702
1465407321,-0.554181,-0.009183,0.831126
1465407321,-0.623124,-0.022941,0.795525
1465407321,-0.683463,-0.021009,0.759059
1465407321,-0.738239,-0.032763,0.70867
1465407321,-0.790407,-0.039463,0.640084
1465407321,-0.811535,-0.059126,0.55509
1465407321,-0.860561,-0.051754,0.463312
1465407321,-0.898864,-0.03295,0.300371
1465407321,-0.881507,-0.054563,0.362552
1465407321,-0.920374,-0.037442,0.206241
1465407321,-0.901791,-0.050166,-0.042471
1465407321,-0.907437,-0.040312,0.078251
1465407321,-0.888852,-0.050786,-0.082446
1465407321,-0.895026,-0.06063,-0.108135
1465407321,-0.874528,-0.070791,-0.176853
1465407321,-0.839729,-0.063868,-0.266326
1465407321,-0.801924,-0.064279,-0.318744
1465407321,-0.721767,-0.060793,-0.446058
1465407321,-0.78024,-0.068394,-0.347412
1465407321,-0.658999,-0.049064,-0.518509
1465407321,-0.636287,-0.070103,-0.542843
1465407321,-0.51313,-0.040324,-0.653055
1465407321,-0.419436,-0.048565,-0.723323
1465407321,-0.38774,-0.038646,-0.739793
1465407321,-0.333704,-0.045613,-0.764763
1465407321,-0.214096,-0.047708,-0.851583
1465407321,-0.14196,-0.045801,-0.874162
1465407321,-0.268016,-0.047759,-0.808071
1465407321,-0.080408,-0.052659,-0.911314
1465407321,0.00747,-0.038958,-0.929984
1465407321,0.086363,-0.040881,-0.978971
1465407321,0.156375,-0.043094,-0.978141
1465407321,0.357494,-0.028978,-0.964202
1465407321,0.258529,-0.03772,-0.987738
1465407321,0.421441,-0.01808,-0.925685
1465407321,0.466956,-0.016391,-0.897895
1465407321,0.532751,-0.021894,-0.838056
1465407321,0.664778,-0.004205,-0.786794
1465407321,0.747816,0.000286,-0.722866
1465407321,0.811628,0.004985,-0.659111
1465407322,0.861743,0.012197,-0.608764
1465407322,0.969452,0.006502,-0.500762
1465407322,0.916029,0.00913,-0.558224
1465407322,1.014519,0.014408,-0.432752
1465407322,1.046881,0.008056,-0.358894
1465407322,1.062062,0.004339,-0.1913
1465407322,1.06922,0.011631,-0.086891
1465407322,1.08504,0.017445,-0.069691
1465407322,1.076066,0.015111,0.015205
1465407322,1.064157,0.022351,0.095081
1465407322,1.050517,0.041147,0.194817
1465407322,1.022957,0.036539,0.249632
1465407322,0.997375,0.006812,0.268268
1465407322,0.968042,0.013554,0.380969
1465407322,0.999904,0.02396,0.300842
1465407322,0.928701,0.022758,0.455434
1465407322,0.794214,0.008576,0.574296
1465407322,0.893553,0.029376,0.509044
1465407322,0.686404,0.026551,0.670059
1465407322,0.620698,-0.006544,0.666728
1465407322,0.62009,0.007758,0.641272
1465407322,0.644798,-0.014554,0.55848
1465407322,0.678493,0.007008,0.544659
1465407322,0.682945,-0.006009,0.546516
1465407322,0.474341,0.017618,0.771158
1465407322,0.434221,0.022587,0.79071
1465407322,0.489345,-0.032573,0.671286
1465407322,0.413558,0.018368,0.770839
1465407322,0.335674,0.013489,0.816174
1465407322,0.379826,-0.005857,0.745419
1465407322,0.313258,-0.000989,0.790358
1465407322,0.271629,-0.000303,0.802908
1465407322,0.289224,-0.012289,0.76354
1465407322,0.239404,-0.003797,0.805472
1465407322,0.217114,-0.00196,0.816334
1465407322,0.181641,-0.007261,0.820099
1465407322,0.12538,-0.003899,0.862703
1465407322,0.038813,0.004454,0.880962
1465407322,0.0945,-0.016934,0.84995
1465407322,-0.003074,-0.006701,0.886561
1465407322,-0.085431,-0.003995,0.905566
1465407322,-0.149354,-0.005787,0.90913
1465407322,-0.228165,-0.014278,0.88304
1465407322,-0.298935,-0.008706,0.864762
1465407322,-0.366908,-0.007041,0.837063
1465407322,-0.415592,-0.020125,0.807893
1465407322,-0.479363,-0.011927,0.79787
1465407322,-0.546614,-0.015041,0.775535
1465407322,-0.594145,-0.02555,0.736142
1465407322,-0.660628,-0.025668,0.697411
1465407322,-0.727547,-0.039544,0.636516
1465407322,-0.738532,-0.046063,0.556554
1465407322,-0.787822,-0.054754,0.49153
