X,Y,Z
-0.776121,-0.002857,1.001318
-0.898763,0.016609,0.940103
-0.999712,-0.00897,0.752627
-0.935241,-0.005867,0.860808
-1.034845,-0.006609,0.702562
-1.128773,-0.019548,0.587435
-1.0749,-0.020962,0.626221
-1.199801,-0.015516,0.458798
-1.236338,-0.037453,0.323827
-1.019905,-0.055759,0.788727
-1.116151,-0.038846,0.784338
-1.511042,-0.023021,-0.133533
-1.229559,-0.06362,0.295116
-1.23969,-0.072855,0.296957
-1.287896,-0.065412,0.339778
-1.332343,-0.01369,0.278553
-1.36917,-0.032055,0.281707
-1.406157,-0.068025,0.13949
-1.436607,-0.048172,0.049959
-1.464718,-0.030699,-0.051926
-1.46275,-0.050429,-0.069938
-1.505165,-0.028622,-0.13385
-1.529163,-0.040737,-0.161883
-1.529539,-0.048843,-0.292755
-1.541009,-0.036874,-0.360267
-1.52623,-0.049841,-0.494037
-1.406278,-0.051687,-0.70242
-1.450524,-0.066874,-0.586981
-1.259044,-0.071697,-0.845171
-1.087425,-0.070578,-0.934401
-0.949454,-0.068138,-1.04014
-0.772994,-0.072475,-1.08243
-0.611028,-0.06615,-1.167992
-0.45967,-0.064234,-1.191029
-0.287408,-0.059872,-1.213196
-0.103126,-0.05866,-1.210501
0.043249,-0.051465,-1.230886
0.182573,-0.055125,-1.214898
0.334751,-0.040917,-1.178187
0.484827,-0.030104,-1.12388
0.646636,-0.008984,-1.005668
0.671305,0.003563,-0.989037
0.687237,0.004132,-0.984337
0.841284,0.027597,-0.768252
0.886298,0.03562,-0.656028
0.873954,0.008352,-0.682701
0.90758,-0.014809,-0.547156
1.005602,-0.007768,-0.350785
1.020552,-0.031284,-0.13886
1.02606,-0.017195,-0.246339
1.050267,-0.008277,0.034855
1.019796,-0.024101,0.116899
1.001975,-0.015958,0.196198
1.042149,0.012196,0.327584
1.022301,0.011309,0.39909
0.985576,0.017396,0.52349
0.950071,0.038234,0.659862
0.861444,0.032052,0.742172
0.800937,0.03642,0.81607
0.717093,0.047873,0.875939
0.572944,0.039976,0.932178
0.4682,0.053755,0.990643
0.345775,0.051882,1.026382
0.256355,0.042521,1.041915
0.174077,0.047992,1.074599
0.075075,0.040186,1.08168
-0.060041,0.041322,1.067873
-0.141868,0.025331,1.053127
-0.205342,0.031154,1.060591
-0.312712,0.015106,1.018138
-0.42519,0.020564,0.984401
-0.522761,0.010654,0.925512
-0.665984,-0.000208,0.854011
-0.699702,0.007899,0.856215
-0.775306,0.01916,0.785233
-0.847739,0.002755,0.658766
-0.784129,0.007697,0.753153
-0.85655,0.000818,0.610495
-0.868292,0.000019,0.597438
-0.931618,0.013454,0.536871
-0.955691,-0.012669,0.486243
-0.99399,-0.004887,0.455974
-1.013362,-0.020901,0.421831
-1.034798,-0.026274,0.389132
-1.054206,-0.043086,0.366917
-1.028272,-0.033714,0.39481
-1.084125,-0.035756,0.330681
-1.139407,-0.029616,0.313325
-1.102843,-0.036551,0.304494
-1.162011,-0.030661,0.339052
-1.300708,-0.040668,0.208545
-1.223546,-0.034427,0.280721
-1.335737,-0.033936,0.209351
-1.404849,-0.041991,0.130546
-1.461596,-0.036964,0.081732
-1.493002,-0.048338,0.053002
-1.53894,-0.039595,-0.047991
-1.532302,-0.033925,-0.009498
-1.576167,-0.050475,-0.201865
-1.570791,-0.040914,-0.293658
-1.541339,-0.063803,-0.401622
-1.509611,-0.067429,-0.50786
-1.283033,-0.076008,-0.822171
-1.415551,-0.068701,-0.679536
-1.133297,-0.069795,-0.936247
-0.844129,-0.061234,-1.15655
-0.971476,-0.058457,-1.026863
-0.746359,-0.073184,-1.219003
-0.663132,-0.100397,-1.246776
-0.501441,-0.057307,-1.378511
-0.312086,-0.078053,-1.351802
0.068482,-0.067842,-1.379752
-0.071707,-0.050619,-1.371799
0.20169,-0.075168,-1.339288
0.45591,-0.091737,-1.247952
0.613983,-0.083342,-1.135453
0.690137,-0.045145,-1.10753
0.717075,-0.030784,-1.005448
0.736426,0.020972,-0.976416
0.80147,0.115112,-0.70752
2.238553,0.134395,1.326552
0.678051,0.073539,-0.213831
1.045543,0.440833,-1.998674
1.37207,-0.111652,-1.604212
0.89915,-0.227741,-1.075777
0.816455,0.213641,1.637888
0.721445,-0.149843,-0.135314
1.119569,-0.045691,-0.009886
1.329009,0.052728,0.415864
1.189319,0.022833,0.439017
1.031674,-0.128249,0.560508
0.902486,0.037289,0.846654
0.801104,0.066667,0.875655
0.682118,-0.005971,0.816977
0.610619,0.033705,0.891567
0.557005,0.02954,1.006924
0.431856,0.038832,1.061378
0.321199,0.040291,1.111842
0.199842,0.069909,1.132612
0.102123,0.050598,1.090676
0.030569,0.03399,1.071312
-0.021254,0.046239,1.112897
-0.179379,0.019807,1.05373
-0.293593,0.022084,1.043311
-0.3877,0.020051,1.040891
-0.506859,0.007859,0.989234
-0.599352,0.004928,0.933291
-0.6535,0.006303,0.891503
-0.673312,0.012164,0.896678
-0.738111,0.010287,0.833242
-0.812199,0.013793,0.74262
-0.848213,0.01202,0.690064
-0.893122,-0.0075,0.606372
-0.834357,-0.003598,0.669821
-0.987564,0.005101,0.493296
-1.000121,-0.019454,0.471134
-1.032552,-0.023584,0.45858
-1.086962,-0.029779,0.380255
-1.099068,-0.030121,0.348582
-1.080847,-0.028888,0.410935
-1.101983,-0.035233,0.38862
-1.139516,-0.031343,0.284274
-1.13268,-0.040096,0.296512
-1.129571,-0.04945,0.305637
-1.202105,-0.025675,0.252848
-1.246708,-0.03615,0.181982
-1.285193,-0.037317,0.255141
-1.352382,-0.047554,0.211165
-1.43549,-0.034576,0.085748
-1.49684,-0.038141,0.058485
-1.541901,-0.053749,-0.039398
-1.586307,-0.036751,-0.076807
-1.614229,-0.035233,-0.128078
-1.625847,-0.05888,-0.281868
-1.629152,-0.051449,-0.323256
-1.6343,-0.0484,-0.510556
-1.599955,-0.05663,-0.616951
-1.473655,-0.060958,-0.786062
-1.345585,-0.061704,-0.917096
-1.231843,-0.055723,-1.045043
-1.078788,-0.066064,-1.167521
-0.910746,-0.067021,-1.256755
-0.73805,-0.097925,-1.310118
-0.571725,-0.09642,-1.340958
-0.367647,-0.098519,-1.375773
-0.186465,-0.087924,-1.402144
0.015046,-0.060331,-1.430546
0.223595,-0.029811,-1.397719
0.415218,-0.012131,-1.359528
0.55999,-0.008408,-1.296745
0.685486,-0.018761,-1.195458
0.823114,-0.03461,-1.06236
0.874468,-0.024319,-0.930186
0.930337,-0.037392,-0.868288
1.036888,-0.011418,-0.691819
1.079465,0.000342,-0.605445
1.171733,-0.004235,-0.377258
1.228166,0.004273,-0.046392
1.263216,0.016651,-0.160541
1.157583,-0.006282,0.033068
1.176945,0.009502,0.330902
1.139477,-0.025465,0.121038
1.161972,0.009779,0.405305
1.127017,0.026771,0.510917
1.090444,0.024758,0.664273
1.005825,0.040861,0.811947
0.915391,0.026934,0.89661
0.786218,0.040647,0.957202
0.646592,0.047042,1.024936
0.507829,0.044561,1.074093
0.401474,0.040067,1.138128
0.300601,0.052381,1.180967
0.189619,0.047929,1.194921
0.084864,0.053101,1.204809
0.003572,0.037567,1.220334
-0.114554,0.030873,1.200373
-0.265618,0.032952,1.169819
-0.516186,0.026192,1.095996
-0.592701,-0.008773,1.046127
-0.714097,0.001216,1.013262
-0.635788,0.005162,1.055501
-0.827152,-0.005943,0.924934
-0.912186,0.013977,0.874882
-0.95031,0.031048,0.877083
-0.963544,0.002059,0.800008
-1.076845,-0.011743,0.578047
-1.012127,-0.020381,0.686956
-1.116335,0.0035,0.521373
-1.118792,-0.026029,0.50969
-1.149573,-0.02058,0.522269
-1.183381,-0.050302,0.445489
-1.230475,-0.035557,0.385712
-1.247084,-0.04303,0.385222
-1.24903,-0.055553,0.408379
-1.311617,-0.045209,0.337955
-1.340327,-0.049063,0.327081
-1.38155,-0.052947,0.321791
-1.427138,-0.053746,0.182629
-1.477036,-0.034426,0.150995
-1.470241,-0.059293,0.205559
-1.53716,-0.045603,0.004799
-1.60458,-0.027817,-0.046761
-1.612573,-0.035925,-0.115004
-1.662342,-0.041449,-0.174228
-1.689673,-0.050166,-0.282049
-1.710903,-0.061139,-0.329619
-1.675691,-0.062531,-0.490918
-1.624813,-0.054284,-0.62436
-1.513806,-0.062623,-0.802199
-1.367319,-0.072011,-0.89702
-1.210395,-0.054961,-1.068511
-1.053325,-0.065667,-1.140497
-0.873498,-0.075598,-1.23224
-0.71242,-0.08837,-1.27739
-0.557323,-0.054786,-1.352013
-0.380834,-0.093422,-1.352149
-0.198025,-0.076723,-1.398874
0.004126,-0.058314,-1.413854
0.22607,-0.038762,-1.362652
0.377451,-0.027668,-1.340822
0.472207,-0.015023,-1.307355
0.577137,-0.014453,-1.221102
0.715079,-0.012283,-1.076805
0.815048,0.004532,-0.959046
0.841559,-0.006492,-0.926851
0.910316,-0.014763,-0.819617
1.051801,-0.008229,-0.561046
1.124598,-0.010005,-0.429409
1.113067,-0.012256,-0.272113
1.137756,-0.024239,-0.18749
1.180785,-0.022701,-0.054516
1.179011,-0.006924,0.10197
1.203092,-0.007138,0.262228
1.210744,0.005701,0.403975
1.194,0.030408,0.53419
1.163987,0.032796,0.63695
0.933767,0.035064,0.865788
1.078859,0.045279,0.736416
0.779696,0.047337,0.971421
0.673009,0.046741,1.045942
0.559747,0.041142,1.121323
0.417841,0.047332,1.181864
0.157145,0.060407,1.246339
0.267873,0.06243,1.230592
0.074246,0.053163,1.264571
-0.175874,0.031552,1.266203
-0.044138,0.049228,1.272605
-0.342837,0.024036,1.2272
-0.498711,0.011231,1.15808
-0.585939,0.011553,1.136267
-0.664696,-0.009735,1.102409
-0.756312,0.005908,1.067985
-0.86789,-0.00657,0.980185
-0.955613,0.002054,0.910302
-0.987005,0.016742,0.907724
-1.065469,0.021034,0.827127
-1.121716,-0.010118,0.693847
-1.218101,-0.020786,0.480246
-1.167016,-0.024247,0.574988
-1.228219,-0.011444,0.467836
-1.218481,-0.035981,0.47408
-1.274813,-0.018828,0.419473
-1.307306,-0.043154,0.355453
-1.378592,-0.059065,0.293896
-1.330816,-0.058773,0.328049
-1.413268,-0.064694,0.24786
-1.460582,-0.06819,0.214439
-1.484788,-0.067664,0.142857
-1.510373,-0.044766,0.129449
-1.518077,-0.043477,0.123341
-1.550701,-0.049625,0.060821
-1.577836,-0.047082,0.007826
-1.623342,-0.051837,-0.163394
-1.601773,-0.0459,-0.075573
-1.64778,-0.042034,-0.211521
-1.667197,-0.040737,-0.280043
-1.659521,-0.057856,-0.373996
-1.550551,-0.062244,-0.662671
-1.628241,-0.05084,-0.515325
-1.473314,-0.066376,-0.747844
-1.389459,-0.07029,-0.850365
-1.314612,-0.064488,-0.933375
-1.20231,-0.073883,-1.050323
-0.852519,-0.078275,-1.193
-1.045203,-0.080356,-1.126444
-0.669184,-0.080063,-1.257718
-0.5079,-0.06503,-1.302727
-0.255065,-0.059029,-1.325517
-0.072118,-0.054224,-1.303583
0.196293,-0.028982,-1.322634
0.068135,-0.041228,-1.315563
0.426673,-0.032761,-1.187459
0.460432,-0.026392,-1.191273
0.544271,-0.011077,-1.130663
0.654187,-0.001624,-1.002334
0.734761,-0.003041,-0.911738
0.807972,0.000865,-0.832956
0.913767,0.005155,-0.667941
1.012407,0.002617,-0.483536
1.039792,-0.01287,-0.382856
1.086244,-0.015016,-0.282252
1.098443,-0.023917,-0.1912
1.135737,-0.016872,-0.004087
1.158869,-0.021182,0.099167
1.162718,-0.004832,0.27132
1.172022,0.020336,0.38701
1.136728,0.02044,0.492707
1.071271,0.052961,0.648767
0.984221,0.030492,0.730015
0.861215,0.038369,0.840637
0.792682,0.054305,0.914662
0.698369,0.050641,0.990911
0.539759,0.039332,1.059728
0.401226,0.067062,1.144341
0.278233,0.063918,1.189727
0.187818,0.05718,1.197886
0.103837,0.047443,1.225148
-0.016414,0.051516,1.233571
-0.194681,0.036974,1.190179
-0.343817,0.023882,1.139209
-0.44741,0.027142,1.127521
-0.51652,0.009735,1.098249
-0.578461,0.007361,1.09681
-0.708018,-0.003379,1.003588
-0.805407,-0.00144,0.936905
-0.949409,0.015686,0.869843
-0.97457,0.032249,0.874879
-1.015628,-0.028817,0.743177
-1.127394,-0.007738,0.603788
-1.153447,-0.013633,0.527381
-1.113631,-0.016911,0.59394
-1.149782,-0.013865,0.558974
-1.219988,-0.017146,0.469924
-1.231383,-0.030213,0.427291
-1.276997,-0.041631,0.379824
-1.225155,-0.048498,0.454712
-1.316026,-0.050141,0.303409
-1.332976,-0.050637,0.305604
-1.392489,-0.048871,0.237052
-1.424095,-0.044583,0.181658
-1.444054,-0.040317,0.202427
-1.528994,-0.049772,0.23083
-1.460255,-0.058628,0.23377
-1.615101,-0.050099,0.015266
-1.679638,-0.019221,-0.115684
-1.702814,-0.028616,-0.162586
-1.727362,-0.040402,-0.199768
-1.759412,-0.048768,-0.270439
-1.726821,-0.060139,-0.375768
-1.654517,-0.0551,-0.571032
-1.532353,-0.052227,-0.730602
-1.418987,-0.064768,-0.811233
-1.332982,-0.052519,-0.925801
-1.190003,-0.072178,-1.051313
-1.011197,-0.069854,-1.142719
-0.807076,-0.069731,-1.235802
-0.478642,-0.06416,-1.354073
-0.605958,-0.073928,-1.302159
-0.356515,-0.059028,-1.410776
-0.158526,-0.072619,-1.39642
0.018388,-0.077781,-1.394163
0.176363,-0.065176,-1.360647
0.420056,-0.033518,-1.277214
0.258333,-0.05776,-1.349433
0.590134,-0.004146,-1.170434
0.674898,0.003684,-1.101969
0.725752,0.011633,-1.074784
0.875894,0.036053,-0.907085
0.982947,0.023558,-0.720551
0.992908,0.004225,-0.69329
1.023617,-0.016947,-0.54667
1.086687,0.006487,-0.337199
1.089301,0.002406,-0.222661
1.118668,-0.036607,-0.105464
1.200328,-0.027097,0.159922
1.234574,-0.030256,0.308886
1.258033,-0.020927,0.475313
1.121351,0.021497,0.760596
1.248358,0.007145,0.634633
1.009962,0.054058,0.887834
0.935446,0.054265,0.946908
0.807115,0.040933,1.024976
0.668386,0.047308,1.132467
0.416377,0.068166,1.26677
0.565633,0.066157,1.20872
0.223575,0.066961,1.283015
0.098337,0.076394,1.306577
0.002895,0.047944,1.304453
-0.158698,0.027468,1.275399
-0.349283,0.028833,1.237492
-0.465372,0.030083,1.216775
-0.536549,0.015969,1.196225
-0.730357,0.000664,1.101977
-0.623096,-0.003859,1.153371
-0.816042,0.004853,1.07488
-0.919515,-0.007133,0.968572
-1.006932,0.005893,0.906024
-1.055612,0.011837,0.862737
-1.129493,-0.000995,0.732745
-1.191489,-0.021536,0.597951
-1.188763,-0.02422,0.578172
-1.274557,-0.006247,0.498433
-1.200682,-0.015591,0.593806
-1.288129,-0.032986,0.441258
-1.281869,-0.040029,0.459713
-1.32207,-0.045798,0.395384
-1.369947,-0.047554,0.301275
-1.401475,-0.07087,0.265007
-1.438828,-0.060887,0.214716
-1.47067,-0.057221,0.210208
-1.490722,-0.048383,0.172887
-1.519095,-0.046281,0.126391
-1.527242,-0.034722,0.168147
-1.635845,-0.031434,-0.011556
-1.637463,-0.040281,0.026168
-1.739447,-0.039698,-0.07348
-1.78458,-0.053397,-0.179862
-1.837546,-0.040764,-0.270211
-1.857134,-0.038254,-0.396632
-1.802741,-0.067606,-0.465125
-1.709569,-0.071305,-0.583813
-1.625468,-0.064835,-0.710796
-1.313613,-0.091991,-0.983891
-1.509642,-0.062229,-0.849864
-1.174249,-0.07733,-1.103433
-0.983252,-0.0849,-1.187466
-0.762057,-0.080447,-1.280721
-0.582617,-0.075833,-1.319139
-0.431171,-0.064998,-1.40352
-0.253968,-0.081354,-1.40479
-0.06342,-0.069854,-1.396391
0.085604,-0.053569,-1.400597
0.257041,-0.061712,-1.379175
0.431661,-0.033834,-1.305011
0.544748,-0.014647,-1.255218
0.611013,-0.002999,-1.22122
0.76206,0.004106,-1.050335
0.885311,0.007033,-0.831634
0.849974,0.016253,-0.905318
1.118766,0.054739,-0.695742
1.15449,0.021975,-0.484154
1.129619,-0.01352,-0.397806
1.086735,-0.065573,-0.385646
1.186624,-0.026767,-0.121618
1.230637,0.00118,0.048568
1.156368,-0.025457,0.062281
1.198307,-0.030497,0.24189
1.178924,0.017825,0.444382
1.10855,0.027366,0.582494
1.030194,0.051669,0.679367
0.934412,0.047795,0.769532
0.809189,0.066613,0.870427
0.735492,0.062735,0.956418
0.626865,0.051642,1.031481
0.477714,0.043863,1.118771
0.315195,0.078846,1.198985
0.162402,0.077262,1.214244
,,
0.020342,0.053332,1.215114
-0.136001,0.046412,1.215361
-0.256083,0.049609,1.229113
-0.356523,0.031508,1.204849
-0.45598,0.02272,1.186582
-0.570348,0.016212,1.14121
-0.675642,0.008488,1.092065
-0.786469,-0.010521,1.021076
-0.9031,-0.002312,0.961889
-0.995572,0.004993,0.914381
-1.111525,0.011146,0.809461
-1.2055,0.015539,0.728618
-1.211476,-0.005372,0.680304
-1.233727,-0.028392,0.631632
-1.326993,-0.010671,0.480341
-1.299546,-0.020425,0.502153
-1.352172,-0.022634,0.413462
-1.36408,-0.038282,0.406153
-1.406564,-0.046474,0.384717
-1.527221,-0.052318,0.137386
-1.525089,-0.055151,0.1609
-1.500138,-0.077471,0.253682
-1.554402,-0.056261,0.23977
-1.604786,-0.042214,0.119386
-1.621395,-0.050528,0.121467
-1.65887,-0.049057,0.045778
-1.701076,-0.037502,-0.004676
-1.757273,-0.04222,-0.084402
-1.804602,-0.04335,-0.171328
-1.820189,-0.048262,-0.245452
-1.834855,-0.034752,-0.349128
-1.783174,-0.06331,-0.425411
-1.746044,-0.055207,-0.550652
-1.566499,-0.055575,-0.83143
-1.667016,-0.059692,-0.678635
-1.458554,-0.057653,-0.911246
-1.379581,-0.059905,-1.047367
-1.258533,-0.072372,-1.133833
-1.088067,-0.083685,-1.222437
-0.962615,-0.083538,-1.297317
-0.773215,-0.085934,-1.359523
-0.585438,-0.091047,-1.405492
-0.428842,-0.068337,-1.438669
-0.246475,-0.058557,-1.451934
-0.021225,-0.048237,-1.426954
0.141996,-0.039635,-1.376482
0.252951,-0.025769,-1.36874
0.460409,-0.002824,-1.263483
0.628874,-0.003544,-1.119736
0.640815,0.002958,-1.084277
0.744908,0.021009,-1.040789
0.920213,0.013475,-0.757068
1.020138,0.02561,-0.745005
1.059203,0.004938,-0.536683
1.056793,-0.047063,-0.304288
1.03483,-0.025501,-0.287101
1.190059,-0.003812,-0.117485
1.235432,-0.01159,-0.010537
1.236414,-0.009817,0.235393
1.20067,0.011635,0.447535
1.159985,0.031655,0.573701
1.060514,0.007752,0.642991
0.995293,0.046026,0.742584
0.917281,0.072815,0.848316
0.761091,0.049588,0.927832
0.612293,0.048583,1.013474
0.4816,0.059028,1.110238
0.361822,0.074767,1.170094
0.23364,0.070114,1.206367
0.089444,0.061781,1.223657
-0.05345,0.053207,1.233312
-0.185687,0.045314,1.22884
-0.284503,0.030606,1.222769
-0.394431,0.023419,1.21268
-0.532829,0.017224,1.153581
-0.637141,0.014706,1.114143
-0.74319,0.010976,1.07256
-0.845793,0.005873,1.031284
-0.987183,-0.003152,0.93223
-1.120512,0.018081,0.823986
-1.150962,0.019631,0.809265
-1.117006,-0.004651,0.838596
-1.198848,-0.023204,0.701616
-1.304447,-0.010234,0.53147
-1.292619,-0.015413,0.526545
-1.29546,-0.021876,0.540349
-1.362473,-0.019674,0.455928
-1.40372,-0.027778,0.354857
-1.434288,-0.029858,0.273296
-1.370731,-0.054894,0.444667
-1.510119,-0.057249,0.184958
-1.529681,-0.023104,0.17955
-1.538875,-0.073466,0.156698
-1.564577,-0.044434,0.069765
-1.568401,-0.047712,0.167405
-1.606886,-0.052938,0.141489
-1.652962,-0.049852,0.137894
-1.734174,-0.044639,-0.128312
-1.683571,-0.060422,0.018104
-1.764448,-0.035146,-0.261175
-1.759544,-0.035902,-0.33813
-1.767814,-0.042505,-0.372477
-1.783189,-0.054508,-0.416654
-1.756046,-0.062663,-0.563398
-1.717548,-0.06637,-0.675129
-1.607003,-0.064396,-0.810695
-1.486984,-0.071243,-0.905046
-1.335888,-0.05727,-1.047843
-1.142592,-0.076986,-1.152447
-0.79068,-0.060124,-1.301598
-0.944423,-0.088085,-1.224969
-0.542405,-0.078216,-1.342302
-0.317188,-0.081127,-1.323627
-0.172372,-0.062543,-1.365943
-0.03166,-0.052279,-1.378225
0.119539,-0.056031,-1.368851
0.260988,-0.042147,-1.320882
0.413813,-0.02709,-1.25856
0.636574,-0.000412,-1.064489
0.557248,-0.004979,-1.14226
0.705127,0.009775,-0.976115
0.871025,0.02706,-0.755914
0.803992,0.05086,-0.854047
0.936091,0.018345,-0.620875
0.938916,-0.011163,-0.542159
0.982303,0.00432,-0.380152
1.029278,0.008357,-0.24052
1.06897,0.006064,-0.106472
1.088848,-0.015468,0.028336
1.129796,-0.000064,0.257754
1.120981,0.01177,0.357647
1.084547,0.007719,0.465228
1.053963,0.028878,0.572799
0.965115,0.030181,0.661195
0.854997,0.022123,0.743002
0.731884,0.039091,0.853625
0.630514,0.045174,0.948184
0.509736,0.042758,1.045477
0.381052,0.057337,1.112963
0.212331,0.067611,1.168136
0.044295,0.073495,1.189733
-0.067069,0.057627,1.192163
-0.158898,0.045811,1.180315
-0.259852,0.042107,1.187469
-0.369013,0.043608,1.17761
-0.511123,0.031193,1.134362
-0.611016,0.010204,1.089928
-0.671486,0.012152,1.098966
-0.802056,-0.015804,0.990444
-0.994469,-0.010094,0.837041
-1.098934,0.006819,0.78062
-1.114035,0.020844,0.81125
-1.158174,0.005981,0.768431
-1.228235,0.002918,0.671006
-1.25816,-0.01052,0.598046
-1.290679,-0.012728,0.534363
-1.328239,-0.020344,0.492132
-1.351133,-0.034999,0.454844
-1.410758,-0.048937,0.389158
-1.524327,-0.051971,0.237503
-1.484059,-0.054879,0.269109
-1.532118,-0.065059,0.279443
-1.571672,-0.054136,0.286465
-1.586415,-0.043152,0.201911
-1.597453,-0.040536,0.204102
-1.644298,-0.044435,0.150831
-1.680174,-0.047358,0.070454
-1.732471,-0.048608,0.023648
-1.777527,-0.045989,-0.138718
-1.803691,-0.033044,-0.196437
-1.77772,-0.047824,-0.208846
-1.789667,-0.044866,-0.301137
-1.752705,-0.052231,-0.396227
-1.70533,-0.062794,-0.532968
-1.627066,-0.069374,-0.677166
-1.524786,-0.068539,-0.795205
-1.431053,-0.054779,-0.905666
-1.14595,-0.056946,-1.143624
-1.27689,-0.062147,-1.033936
-1.004909,-0.060841,-1.21964
-0.904984,-0.062783,-1.31079
-0.797192,-0.077712,-1.332416
-0.649692,-0.07259,-1.381216
-0.449214,-0.079921,-1.378339
-0.255172,-0.056795,-1.392428
-0.112171,-0.04747,-1.40319
0.239932,-0.020575,-1.304641
0.077531,-0.029376,-1.368941
0.391833,-0.011652,-1.231386
0.503218,-0.010807,-1.152562
0.634633,0.007894,-1.039761
0.701666,0.017992,-0.980612
0.829894,0.029173,-0.820203
0.879834,0.00891,-0.74594
0.92926,0.02913,-0.645422
0.985938,0.004096,-0.530126
1.075864,-0.026382,-0.266508
1.144556,-0.041408,-0.056299
1.202514,-0.025964,0.141318
1.182884,-0.016138,0.266782
1.180108,-0.037488,0.365424
1.158928,0.01477,0.469535
1.127317,0.034577,0.574059
1.049829,0.032353,0.699645
0.739395,0.068739,1.005048
0.883175,0.053468,0.862582
0.614352,0.05193,1.09751
0.314753,0.074329,1.244927
0.47629,0.066496,1.182032
0.173892,0.070457,1.273588
0.032393,0.067327,1.267414
-0.077527,0.048087,1.258363
-0.197792,0.060019,1.276602
-0.320635,0.051635,1.25783
-0.446653,0.020756,1.217193
-0.577956,0.017001,1.174868
-0.677085,0.006637,1.152573
-0.833368,-0.006699,1.064417
-1.017667,-0.01957,0.920681
-1.091939,0.000757,0.900797
-1.216012,0.031124,0.87799
-1.144463,0.014481,0.923301
-1.246584,-0.009113,0.785106
-1.305863,-0.016433,0.661315
-1.355691,-0.015625,0.546507
-1.35673,-0.017826,0.545965
-1.390446,-0.028638,0.507347
-1.480394,-0.02674,0.374027
-1.520194,-0.043699,0.2733
-1.521539,-0.059173,0.304333
-1.548848,-0.063593,0.313128
-1.598974,-0.057644,0.245259
-1.629225,-0.048656,0.184754
-1.600708,-0.06297,0.20918
-1.637556,-0.05803,0.116975
-1.645683,-0.051556,0.105649
-1.657814,-0.054413,0.046619
-1.686121,-0.054317,-0.059139
-1.688602,-0.055702,-0.089796
-1.698636,-0.059179,-0.168805
-1.72072,-0.048197,-0.232583
-1.759098,-0.037663,-0.333138
-1.801049,-0.044956,-0.414637
-1.805469,-0.055654,-0.484401
-1.774716,-0.067407,-0.695296
-1.828673,-0.056322,-0.571015
-1.672353,-0.053389,-0.809184
-1.257133,-0.066589,-1.035913
-1.453326,-0.068343,-0.973619
-1.069295,-0.050232,-1.159258
-0.741322,-0.07732,-1.284057
-0.9192,-0.069488,-1.237718
-0.570968,-0.083905,-1.322557
-0.235968,-0.064433,-1.36538
-0.405245,-0.070976,-1.337512
-0.001728,-0.059868,-1.343807
0.198521,-0.037659,-1.320007
0.331534,-0.013626,-1.292039
0.498649,-0.012471,-1.21586
0.615318,0.006864,-1.115392
0.665554,0.012643,-1.06231
0.718633,0.01944,-1.004074
0.913584,0.028501,-0.658788
0.835155,0.030303,-0.828672
0.937293,-0.022014,-0.591865
1.027689,-0.002657,-0.438041
1.087612,-0.017555,-0.278099
1.142026,-0.009933,-0.089061
1.06765,-0.025615,0.010309
1.05721,-0.015826,0.162438
1.042503,0.006385,0.28663
1.051667,0.029093,0.373559
1.014181,0.042294,0.469832
0.909828,0.045553,0.60519
0.765832,0.05338,0.719686
0.659281,0.075858,0.822213
0.584652,0.073031,0.893935
0.289547,0.05345,0.996562
0.434587,0.060665,0.936509
0.130041,0.064945,1.052445
0.004552,0.062947,1.077997
-0.097285,0.056047,1.075244
-0.180366,0.054103,1.075715
-0.286587,0.048575,1.066232
-0.412615,0.033173,1.036567
-0.523359,0.023783,1.005807
-0.623475,0.017863,0.975359
-0.744587,0.01052,0.933726
-0.873744,0.000921,0.858832
-0.964955,0.005325,0.814815
-1.06479,-0.000389,0.74071
-1.118636,0.023887,0.724774
-1.128402,0.036916,0.76954
-1.202276,0.005997,0.648549
-1.262942,-0.013798,0.517887
-1.240021,-0.010447,0.565329
-1.297759,-0.007969,0.521671
-1.435334,-0.016756,0.30874
-1.37301,-0.023156,0.485942
-1.484962,-0.047108,0.254905
-1.537539,-0.009804,0.253538
-1.515591,-0.056849,0.326608
-1.531936,-0.052504,0.322511
-1.602332,-0.04834,0.293857
-1.552547,-0.044688,0.362681
-1.632532,-0.057235,0.249754
-1.661967,-0.058758,0.287562
-1.742429,-0.056487,0.058711
-1.791013,-0.026253,0.021306
-1.815469,-0.029997,-0.019211
-1.851706,-0.027425,-0.045353
-1.886042,-0.031779,-0.171186
-1.895884,-0.040666,-0.263364
-1.898047,-0.049585,-0.412068
-1.866199,-0.048778,-0.463207
-1.832417,-0.057763,-0.618327
-1.775254,-0.066963,-0.749255
-1.626575,-0.060579,-0.925009
-1.432366,-0.06225,-1.051453
-1.282215,-0.052625,-1.166423
-1.114283,-0.055092,-1.247166
-0.963066,-0.076407,-1.329308
-0.800788,-0.079593,-1.37908
-0.617943,-0.076754,-1.407194
-0.48654,-0.072847,-1.455053
-0.285386,-0.074774,-1.4607
-0.092356,-0.047771,-1.439281
0.115029,-0.021237,-1.395152
0.323643,-0.002321,-1.331662
0.445296,0.002907,-1.249992
0.528716,-0.00002,-1.204715
0.614996,0.008332,-1.089185
0.714283,0.012878,-0.933613
0.749349,0.004189,-0.902171
0.908365,0.026788,-0.742455
0.97452,0.041195,-0.520333
0.974078,-0.034258,-0.302376
0.92456,-0.014367,-0.450247
1.016072,-0.000739,-0.021101
1.023584,-0.014729,0.064597
